id,date,title,text_preview,sentiment,confidence,notes,content,content_length
456,2023-07-12 00:00:00,"Tiba di Indonesia Usai Naik Haji, Anies Langsung Peluk AHY","JAKARTA, KOMPAS.com- Bakal capres dari Koalisi Perubahan untuk Persatuan (KPP) Anies Baswedan tiba di Indonesia usai melaksanakan ibadah haji, Rabu (12/7/2023) dini hari. Pantauan Kompas.com di Terminal 3 Bandara Internasional Soekarno-Hatta, Tangerang, Banten, pesawat yang ditumpangi Anies mendarat...",negatif,,,"JAKARTA, KOMPAS.com- Bakal capres dari Koalisi Perubahan untuk Persatuan (KPP) Anies Baswedan tiba di Indonesia usai melaksanakan ibadah haji, Rabu (12/7/2023) dini hari. Pantauan Kompas.com di Terminal 3 Bandara Internasional Soekarno-Hatta, Tangerang, Banten, pesawat yang ditumpangi Anies mendarat sekitar pukul 01.05 WIB. Saat tiba, Anies terlihat bersama rombongan keluarga mengenakan pakaian koko berwarna biru dan peci hitam.",432
457,2023-07-13 00:00:00,"Perkecil Kesenjangan Digital, Indonesia Dorong Negara di Dunia Perkuat Kolaborasi lewat Forum Internasional","KOMPAS.com- Sekretaris Jenderal (Sekjen) Kementerian Komunikasi dan Informatika (Kemenkominfo) Mira Tayyiba mengatakan, Indonesia mendorong negara-negara di dunia memperkuat kolaborasi melalui berbagai forum internasional untuk memperkecil jarak kesenjangan digital. ""Salah satunya adalah (melalui fo...",positif,,,"KOMPAS.com- Sekretaris Jenderal (Sekjen) Kementerian Komunikasi dan Informatika (Kemenkominfo) Mira Tayyiba mengatakan, Indonesia mendorong negara-negara di dunia memperkuat kolaborasi melalui berbagai forum internasional untuk memperkecil jarak kesenjangan digital. ""Salah satunya adalah (melalui forum) International Telecommunication Union (ITU) Council 2023, agensi khusus di bawah Perserikatan Bangsa-bangsa (PBB) yang membahas isu-isu teknologi informasi komunikasi (TIK),"" ujarnya dalam siaran pers yang dikutip dari lamanKominfo.go.id, Sabtu (15/7/2023). Pernyataan tersebut Mira sampaikan mewakili Pelaksana Tugas (Plt) Menteri Komunikasi dan Informatika (Menkominfo) Mahfud MD dalam Panel 1 High Level Segment of the International Telecommunication Union (HLS-ITU) 2023 di Jenewa, Swiss, Selasa (11/7/2023). Mengangkat tema “Mewujudkan Konektivitas yang Universal dan Bermakna untuk Semua,”HLS-ITU merupakan rangkaian Sidang Dewan ITU 2023 yang dihadiri oleh pejabat tinggi di bidang teknologi, informasi, dan komunikasi dari negara-negara anggota ITU.",1062
458,2023-07-13 00:00:00,Jokowi Dorong Penyelesaian Kerja Sama Ekonomi Komprehensif Indonesia-Uni Eropa,"JAKARTA, KOMPAS.com- Presiden Joko Widodo (Jokowi) menggelar rapat yang membahas mengenai penyelesaian perundingan Indonesia-European Union Comprehensive Economic Partnership Agreement (IEU-CEPA) di Istana Merdeka, Kamis (13/7/2023). Dalam keterangannya, Menteri Koordinator Bidang PerekonomianAirlan...",positif,,,"JAKARTA, KOMPAS.com- Presiden Joko Widodo (Jokowi) menggelar rapat yang membahas mengenai penyelesaian perundingan Indonesia-European Union Comprehensive Economic Partnership Agreement (IEU-CEPA) di Istana Merdeka, Kamis (13/7/2023). Dalam keterangannya, Menteri Koordinator Bidang PerekonomianAirlangga Hartartomengatakan bahwa lima isu strategis perlu untuk segera diselesaikan agar perundingan IEU-CEPAdapat selesai pada akhir 2023. ""Diharapkan kalau lima isu ini bisa selesai maka di akhir tahun iniIEU-CEPAbisa diselesaikan. Tinggal 1 perundingan lagi,"" ujar Airlangga usai rapat, Kamis. Airlangga mengatakan, isu strategis pertama yang dibahas yaitu mengenai belanja atau pembelian pemerintah.",699
459,2023-07-14 00:00:00,Tambahan 90.000 Galon Air Zamzam Diterbangkan ke Indonesia,"JEDDAH, KOMPAS.com- Tambahan air zamzam untuk jemaah haji Indonesia mulai diterbangkan ke Indonesia. Untuk gelombang pertama ini, air zamzam yang dikirim mencapai 90.000 galon. Kepala Daerah Kerja (Kadaker) Bandara Panitia Penyelenggara Ibadah Haji (PPIH) Arab Saudi 2023 M/1444 H Haryanto mengatakan...",netral,,,"JEDDAH, KOMPAS.com- Tambahan air zamzam untuk jemaah haji Indonesia mulai diterbangkan ke Indonesia. Untuk gelombang pertama ini, air zamzam yang dikirim mencapai 90.000 galon. Kepala Daerah Kerja (Kadaker) Bandara Panitia Penyelenggara Ibadah Haji (PPIH) Arab Saudi 2023 M/1444 H Haryanto mengatakan, 90.000 galon ini untuk penambahan 5 literair Zamzam. Seperti diketahui,jemaah haji2023 mendapatkan 10 liter air Zamzam. Sebanyak 5 liter diterima di asrama begitu sampai di Tanah Air, tambahan lima liternya akan diterima di kantor wilayah Kementerian Agama kabupaten/kota.",574
460,2023-07-16 00:00:00,Prabowo Disebut Bertekad Berantas Kemiskinan di Indonesia jika Terpilih Jadi Presiden,"JAKARTA, KOMPAS.com- Sekretaris Jenderal (Sekjen) Partai Gerindra Ahmad Muzani mengatakan, Ketua Umum (Ketum) Partai Gerindra Prabowo Subianto memiliki tekad kuat dalam memberantas kemiskinan di Indonesia. Muzani menyebutPrabowomemang memprioritaskan menyelesaikan masalah kerakyatan apabila terpilih...",positif,,,"JAKARTA, KOMPAS.com- Sekretaris Jenderal (Sekjen) Partai Gerindra Ahmad Muzani mengatakan, Ketua Umum (Ketum) Partai Gerindra Prabowo Subianto memiliki tekad kuat dalam memberantas kemiskinan di Indonesia. Muzani menyebutPrabowomemang memprioritaskan menyelesaikan masalah kerakyatan apabila terpilih menjadi Presiden RI. Hal tersebut disampaikan Muzani ketika menghadiri konsolidasi akbar kaderGerindrawilayah Jakarta Pusat di Lapangan Banteng, Minggu (16/7). ""Kekuasaan yang akan diemban Prabowo akan digunakan untuk menyelesaikan masalah kerakyatan. Kita semua ingin mewujudkan biaya pendidikan terjangkau, ekonomi baik, harga-harga bahan pokok terjangkau, lapangan kerja banyak tersedia, kesehatan rakyat terjaga. Itulah tekad Pak Prabowo untuk menyelesaikan masalahkemiskinan,"" ujar Muzani dalam keterangannya, Minggu (16/7/2023).",835
461,2023-07-17 00:00:00,Pengangkatan Budi Arie Jadi Menmkominfo Dinilai sebagai Politik Balas Budi Jokowi,"JAKARTA, KOMPAS.com- Pengangkatan Budi Arie Setiadi menjadi Menteri Komunikasi dan Informatika (Menkominfo) dinilai sebagai politik balas budi dari Presiden Joko Widodo. ""Iya (politik balas budi). Karena, saya bilang dalam komunikasi politik itu, saya tidak menemukan model komunikasi politik yang be...",negatif,,,"JAKARTA, KOMPAS.com- Pengangkatan Budi Arie Setiadi menjadi Menteri Komunikasi dan Informatika (Menkominfo) dinilai sebagai politik balas budi dari Presiden Joko Widodo. ""Iya (politik balas budi). Karena, saya bilang dalam komunikasi politik itu, saya tidak menemukan model komunikasi politik yang benar-benar model, yang satu-satunya model kan tidak ada model,"" kata Pakar Komunikasi Politik, Lely Arrianie, dikutip dari Kompas TV, Senin (17/7/2023).",451
462,2023-07-17 00:00:00,Pengelola Monas Bantah Ada Politik dalam Kegiatan Anas Urbaningrum,"JAKARTA, KOMPAS.com- Pengelola Kawasan Monumen Nasional (Monas) menyebut tak ada kegiatan politik dalam acara yang dihadiri Ketua Umum Partai Kebangkitan Nusantara (PKN) Anas Urbaningrum di Monas pada Sabtu (15/7/2023). Kepala Unit Pengelola Kawasan Monas Isa Sanuri mengatakan, kegiatan itu hanya se...",negatif,,,"JAKARTA, KOMPAS.com- Pengelola Kawasan Monumen Nasional (Monas) menyebut tak ada kegiatan politik dalam acara yang dihadiri Ketua Umum Partai Kebangkitan Nusantara (PKN) Anas Urbaningrum di Monas pada Sabtu (15/7/2023). Kepala Unit Pengelola Kawasan Monas Isa Sanuri mengatakan, kegiatan itu hanya sebatas pertemuan dan penyampaian keluh kesah antara Anas dengan para tamu yang hadir. Hal itu diketahui berdasarkan laporan petugas yang memantau jalannya kegiatan di kawasan Monas. ""Berdasarkan laporan petugas lapangan. Kegiatan hanya pertemuan, penyampaian keluh kesah, tidak ada kegiatan politik,"" ujar Isa kepada Kompas.com, Senin (17/7/2023).",646
463,2023-07-18 00:00:00,Menkes Sebut Dokter Asing yang Praktik di Indonesia Hanya Boleh 4 Tahun,"JAKARTA, KOMPAS.com- Menteri Kesehatan Budi Gunadi Sadikin menyatakan ada berbagai batasan bagi dokter asing yang akan berpraktik di Indonesia. Hal ini menanggapi adanya tudinganUU Kesehatanmembuka peluang liberalisasi dan membuka layanan kesehatan di dalam negeri pada pasar bebas. Namun menurut Bud...",netral,,,"JAKARTA, KOMPAS.com- Menteri Kesehatan Budi Gunadi Sadikin menyatakan ada berbagai batasan bagi dokter asing yang akan berpraktik di Indonesia. Hal ini menanggapi adanya tudinganUU Kesehatanmembuka peluang liberalisasi dan membuka layanan kesehatan di dalam negeri pada pasar bebas. Namun menurut Budi, UU Kesehatan justru sudah mengatur batasan bagi paradokterasing. ""Kalau dibilangdokter asingmau blas-blasan masuk, enggak. Itu ada proses adaptasinya,"" kata Budi dalam diskusi daring FMB 9, dikutip Selasa (18/7/2023).",520
464,2023-07-18 00:00:00,"Demokrat Dinilai Sedang Mainkan Politik Segala Arah, Buka Peluang ke Semua Koalisi","JAKARTA, KOMPAS.com- Partai Demokrat dinilai tengah membuka pintu kerja sama ke semua partai politik jelang Pemilu Presiden (Pilpres) 2024. Meski telah tergabung dalam Koalisi Perubahan untuk Persatuan bersama Partai Nasdem dan Partai Keadilan Sejahtera (PKS), partai pimpinan Agus Harimurti Yudhoyon...",netral,,,"JAKARTA, KOMPAS.com- Partai Demokrat dinilai tengah membuka pintu kerja sama ke semua partai politik jelang Pemilu Presiden (Pilpres) 2024. Meski telah tergabung dalam Koalisi Perubahan untuk Persatuan bersama Partai Nasdem dan Partai Keadilan Sejahtera (PKS), partai pimpinan Agus Harimurti Yudhoyono (AHY) tersebut dianggap tetap berpeluang berkoalisi dengan partai lainnya. Salah satu buktinya, Demokrat mesra dengan PDI Perjuangan beberapa waktu belakangan. “Saya rasa AHY dan Demokrat sedang memainkan politik di semua arah agar peluang politiknya terbuka ke semua koalisi,” kata Direktur Lembaga Kajian Politik Nusakom Pratama, Ari Junaedi, kepadaKompas.com, Minggu (16/7/2023).",684
465,2023-07-20 00:00:00,"Diadukan MK, Denny Indrayana Kini Dinonaktifkan dari Wakil Presiden DPP Kongres Advokat Indonesia","JAKARTA, KOMPAS.com- Dewan Pimpinan Pusat Kongres Advokat Indonesia (DPP KAI) menonaktifkan Denny Indrayana dari jabatan Wakil Presiden DPP KAI untuk masa bakti 2019-2024. Penonaktifan dilakukan setelah DPP KAI menerima pengaduan dari sembilan Hakim Mahkamah Konstitusi (MK) RI atas Dugaan Pelanggara...",negatif,,,"JAKARTA, KOMPAS.com- Dewan Pimpinan Pusat Kongres Advokat Indonesia (DPP KAI) menonaktifkan Denny Indrayana dari jabatan Wakil Presiden DPP KAI untuk masa bakti 2019-2024. Penonaktifan dilakukan setelah DPP KAI menerima pengaduan dari sembilan Hakim Mahkamah Konstitusi (MK) RI atas Dugaan Pelanggaran Etik Advokat pada tanggal 13 Juli 2023. “KAI telah mengambil sikap dan memutuskan untuk menonaktifkan sementara yang bersangkutan,” ujar Presiden DPP KAI Adv. Dr Tjoetjoe Sandjaja Hernanto, Kamis (20/7/2023). Tjoetjoe menegaskan, penonaktifan terhadapDenny Indrayanadilakukan untuk menjamin proses pemeriksaan pengaduan atas dugaan pelanggaran Kode Etik tersebut.",665
466,2023-07-20 00:00:00,Artificial Intelligence Diprediksi Bisa Tekan Ongkos Politik Caleg,"JAKARTA, KOMPAS.com- Penggunaan kecerdasan buatan atauartificial intelligence(AI) diprediksi bisa menekan ongkos yang dikeluarkan calon anggota legislatif (caleg) untuk pemenangan dalam pemilihan umum (Pemilu) 2024. Hal tersebut disampaikan Ketua Umum Perkumpulan Survei Opini Publik Indonesia (Perse...",negatif,,,"JAKARTA, KOMPAS.com- Penggunaan kecerdasan buatan atauartificial intelligence(AI) diprediksi bisa menekan ongkos yang dikeluarkan calon anggota legislatif (caleg) untuk pemenangan dalam pemilihan umum (Pemilu) 2024. Hal tersebut disampaikan Ketua Umum Perkumpulan Survei Opini Publik Indonesia (Persepsi), Philips Vermonte, dalam acara peluncuran platform konsultasi politik ""PemiluAI"", Kamis (20/7/2023). Platform berbasis AI itu diklaim bisa merekomendasikan strategi pemenangan pemilu yang lebih efektif berdasarkan potensi kemenangan yang diukur dari himpunan data prefrensi pemilih, daftar masalah di suatu wilayah, dan peta potensi suara. ""Itu pasti menurunkan biaya kampanye. Kalaucalegpakai ini (AI), ia bisa mengontrol timsesnya, dia bergerak ke mana hari ini, apakah sudah menuju ke tempat-tempat yang ditarget, adageo tagging-nya dan lain-lain, sehingga caleg ini memang betul-betul bisa mengontrol timnya,"" kata Philips.",932
467,2023-07-22 00:00:00,"Potret SBY, Anies, dan AHY Nonton Bareng Pertandingan Voli Indonesia Vs Vietnam","JAKARTA, KOMPAS.com- Bakal calon presiden (bacapres) dari Koalisi Perubahan dan Persatuan (KPP), Anies Baswedan terlihat menyaksikan pertandingan voli antara Timnas Indonesia melawan Timnas Vietnam, Sabtu (22/7/2023) malam. Aniestidak sendiri. Ia terlihat duduk bersama Ketua Umum Partai Demokrat Agu...",netral,,,"JAKARTA, KOMPAS.com- Bakal calon presiden (bacapres) dari Koalisi Perubahan dan Persatuan (KPP), Anies Baswedan terlihat menyaksikan pertandingan voli antara Timnas Indonesia melawan Timnas Vietnam, Sabtu (22/7/2023) malam. Aniestidak sendiri. Ia terlihat duduk bersama Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) dan Presiden Keenam RI, Susilo Bambang Yudhonono (SBY). Pertandingan kejuaraaan Sea VLeague itu digelar di Padepokan Voli Jenderal Polisi Kunarto Bogor, Jawa Barat.",492
468,2023-07-27 00:00:00,"Airlangga Akui Bahas Politik Saat Bertemu Jokowi di Istana, Termasuk soal Bertemu Puan","JAKARTA, KOMPAS.com- Ketua Umum Partai Golkar Airlangga Hartarto mengaku membahas dinamika politik ketika bertemu Presiden Joko Widodo di Istana Kepresidenan, Jakarta, Rabu (26/7/2023) kemarin. Airlangga mengatakan, salah satu hal yang ia laporkan kepadaJokowiyaitu rencana pertemuannya dengan Ketua ...",netral,,,"JAKARTA, KOMPAS.com- Ketua Umum Partai Golkar Airlangga Hartarto mengaku membahas dinamika politik ketika bertemu Presiden Joko Widodo di Istana Kepresidenan, Jakarta, Rabu (26/7/2023) kemarin. Airlangga mengatakan, salah satu hal yang ia laporkan kepadaJokowiyaitu rencana pertemuannya dengan Ketua DPP PDI-P Puan Maharani. ""Bicara politik, adalah, termasuk saya laporkan ke Beliau saya akan bertemu Ibu Puan hari ini sepenuhnya sepengetahuan Bapak Presiden,"" kata Airlangga seusai bertemu Puan, Kamis (27/7/2023) sore.",520
469,2023-07-28 00:00:00,"Hingga 27 Juli, 166.887 Jemaah Haji Pulang ke Indonesia","JAKARTA, KOMPAS.com- Pihak Kementerian Agama (Kemenag) melaporkan, total jemaah haji Indonesia yang telah tiba di Tanah Air setelah melaksanakan ibadah haji di Arab Saudi mencapai 166.887 orang. ""Pada fase kepulangan jemaah hingga tanggal 27 Juli 2023 pukul 24.00 WIB, jemaahhajiyang telah tiba di Ta...",netral,,,"JAKARTA, KOMPAS.com- Pihak Kementerian Agama (Kemenag) melaporkan, total jemaah haji Indonesia yang telah tiba di Tanah Air setelah melaksanakan ibadah haji di Arab Saudi mencapai 166.887 orang. ""Pada fase kepulangan jemaah hingga tanggal 27 Juli 2023 pukul 24.00 WIB, jemaahhajiyang telah tiba di Tanah Air 166.887 orang tergabung dalam 433 kloter,"" kata Koordinator Media Center Haji (MCH) PPIH Pusat Dodo Murtado dalam konferensi pers secara daring, Jumat (28/7/2023) Dodo menyampaikan, pemulanganjemaah hajiterus dilakukan secara bertahap. Hari ini, sebanyak 7.377 jemaah haji gelombang kedua akan dipulangkan ke Tanah Air.",627
470,2023-07-30 00:00:00,"Pakai Baju Hijau Bertuliskan Indonesia, Ganjar Hadiri Acara Ngopi Bareng Purnawirawan TNI/Polri","JAKARTA, KOMPAS.com -Bakal calon presiden (bacapres) PDI-P Ganjar Pranowo tiba di Hotel Mercure Convention Center Ancol, Jakarta Utara pada pukul 09.37 WIB, Minggu (30/7/2023). Kehadiran Ganjar untuk mengikuti acara 'Ngopi BarengGanjar Pranowo' yang dihadiri ratusan Purnawirawan TNI-Polri. Pantauan ...",netral,,,"JAKARTA, KOMPAS.com -Bakal calon presiden (bacapres) PDI-P Ganjar Pranowo tiba di Hotel Mercure Convention Center Ancol, Jakarta Utara pada pukul 09.37 WIB, Minggu (30/7/2023). Kehadiran Ganjar untuk mengikuti acara 'Ngopi BarengGanjar Pranowo' yang dihadiri ratusan Purnawirawan TNI-Polri. Pantauan Kompas.com, Ganjar berpakaian hijau lengan panjang. Di sisi kiri baju terdapat tulisan Indonesia berwarna hitam kecil. Dalam ruangan, tak sedikit Purnawirawan TNI-Polri yang ingin bersalaman dengan Ganjar. Selain itu, sejumlah purnawirawan juga ingin berfoto selfie dengan Gubernur Jawa Tengah itu.",598
471,2023-07-31 00:00:00,"Airlangga Bertemu Ketua DPD Golkar Se-Indonesia, Didorong Dukung Prabowo","JAKARTA, KOMPAS.com- Ketua Umum (Ketum) Partai Golkar Airlangga Hartarto bertemu dengan 38 Ketua DPD (Dewan Perwakilan Daerah) 1 Golkar di Bali pada Minggu (30/7/2023). Dalam pertemuan tersebut, beberapa DPDGolkarmendorongAirlanggauntuk mendukung Ketua Umum Partai GerindraPrabowoSubianto. Ketua DPD ...",netral,,,"JAKARTA, KOMPAS.com- Ketua Umum (Ketum) Partai Golkar Airlangga Hartarto bertemu dengan 38 Ketua DPD (Dewan Perwakilan Daerah) 1 Golkar di Bali pada Minggu (30/7/2023). Dalam pertemuan tersebut, beberapa DPDGolkarmendorongAirlanggauntuk mendukung Ketua Umum Partai GerindraPrabowoSubianto. Ketua DPD 1 Kalimantan Barat Golkar Maman Abdurahman mengatakan, sejumlah DPD Golkar ini meminta mereka berkoalisi dengan Gerindra. ""Di dalam diskusi santai dan informal sebagian besar suasana kebatinan, beberapa DPD 1 mendorong agar Golkar bisa berkoalisi dengan Gerindra,"" ujar Maman saat dimintai konfirmasi, Minggu (30/7/2023).",621
472,2023-08-03 00:00:00,Menyoal Kartu Politik Non-Konvensional Jokowi Jelang Laga 2024,"PERGERAKANpolitik Jokowi jelang laga elektoral 2024 memang membuat banyak pihak terheran-heran, terutama kubu Partai Demokrasi Indonesia Perjuangan (PDIP) dan Ganjar Pranowo. Bahkan Rocky Gerung akhirnya harus disapa delik aduan dari beberapa pihak karena dianggap kebablasan dalam menilai aksi cawe-...",negatif,,,"PERGERAKANpolitik Jokowi jelang laga elektoral 2024 memang membuat banyak pihak terheran-heran, terutama kubu Partai Demokrasi Indonesia Perjuangan (PDIP) dan Ganjar Pranowo. Bahkan Rocky Gerung akhirnya harus disapa delik aduan dari beberapa pihak karena dianggap kebablasan dalam menilai aksi cawe-cawe politikJokowitersebut. Pada mulanya diasumsikan bahwa Jokowi akan ikut cawe-cawe hanya pada proses penentuan calon presiden dari PDIP, tepatnya cawe-cawe dalam mendorong Ganjar Pranowo menjadi calon resmi partai berlogo banteng moncong putih alias bukan Puan Maharani. Sinyal tersebut jelas terlihat sepanjang dua tahun perjalanan Ganjar Pranowo dalam mendapatkan status calon presiden resmi dari PDIP. Bahkan Jokowi pernah dengan jelas memberikan sinyal yang khusus mengarah ke Ganjar Pranowo di salah satu acara Musyawarah Rakyat (Musra), yakni dengan menyebut secara literal kata ""rambut putih"". Ketika itu, semua pihak sangat mahfum bahwa kata tersebut memang ditujukan spesifik untuk Ganjar mengingat ciri-ciri tersebut sudah melekat kepada Ganjar sejak lama. Dan kata kunci tersebut nyatanya sangat membantu gaung politik Ganjar Pranowo di internal PDIP, yang saat itu masih terbelah antara Ganjar dan Puan. Namun beberapa waktu sebelum penetapan Ganjar sebagai calon presiden resmi PDIP, Jokowi mulai memperlihatkan tanda-tanda yang kurang konsisten dengan sinyal politik sebelumnya. Pararelawan Jokowibelum juga mengkristalisasikan dukungan politiknya kepada Ganjar Pranowo. Alih-alih sinyal dukungan, para relawan makin ketagihan melakukan Musra dan menghimpun banyak nama yang semakin mengaburkan posisi politik Jokowi. Apalagi setelah penetapan Ganjar sebagai calon presiden PDIP, sinyal ketidakjelasaan dukungan politik Jokowi semakin jelas terlihat, meskipun Jokowi menghadiri acara pengumuman pencalonan Ganjar Pranowo di Istana Batu Tulis Bogor. Ada rumor beredar di ruang publik bahwa Jokowi justru berusaha untuk mengaspirasikan suara politik yang agak berbeda, yakni ingin memasangkan Prabowo Subianto dengan Ganjar Pranowo, di mana Ganjar diarahkan untuk menjadi calon wakil presiden. Tak pelak tawaran tersebut menjadi tawaran lumayan aneh bagi PDIP, karena secara elektoral justru Prabowo semestinya menjadi calon wakil presiden untuk Ganjar Pranowo. Karena jika dibanding raihan suara Partai Gerindra, suara PDIP di Pemilu 2019 jauh lebih banyak. Partai yang dipimpin Megawati Soekarnoputri itu meraup 27,05 juta suara sah nasional pada Pemilu 2019. Jumlah tersebut porsinya mencapai 19,33 persen dari total suara sah nasional yang mencapai 139,97 juta suara. Sementara Partai Gerakan Indonesia Raya (Gerindra) berhasil meraih 17,59 juta suara atau setara dengan 12,57 persen suara secara nasional.",2725
473,2023-08-03 00:00:00,KPK Duga Rafael Alun Investasi di PT Garuda Indonesia dan PT Pos Indonesia Pakai Uang Korupsi,"JAKARTA, KOMPAS.com- Mantan pejabat Direktorat Jenderal Pajak (DJP) Rafael Alun Trisambodo diduga menggunakan uang hasil korupsi untuk berinvestasi di PT Garuda Indonesia dan PT Pos Indonesia. Juru Bicara Penindakan dan KelembagaanKPKAli Fikri mengatakan, pihaknya telah mencecar dua orang saksi terk...",negatif,,,"JAKARTA, KOMPAS.com- Mantan pejabat Direktorat Jenderal Pajak (DJP) Rafael Alun Trisambodo diduga menggunakan uang hasil korupsi untuk berinvestasi di PT Garuda Indonesia dan PT Pos Indonesia. Juru Bicara Penindakan dan KelembagaanKPKAli Fikri mengatakan, pihaknya telah mencecar dua orang saksi terkait dugaan aliran dana korupsi tersebut. Keduanya adalah Direktur Strategi dan TI PT Garuda Indonesia periode Tahun 2010 dan Kepala Proyek Pengembangan ERP PT Pos Indonesia periode Tahun 2015. ""Saksi hadir dan didalami pengetahuannya antara lain masih terkait seputar adanya dugaan penempatan sekaligus investasi dari tersangka Rafael di perusahaan para saksi,"" kata Ali dalam keterangan tertulisnya, Kamis (3/8/2023). Kedua mantan pejabat perusahaan pelat merah tersebut dicecar penyidik pada Selasa (1/8/2023).",812
474,2023-08-03 00:00:00,KPK Cecar Dirut AirNav Indonesia soal Dugaan Aliran Uang dari Proyek Fiktif PT Amarta Karya,"JAKARTA, KOMPAS.com- Komisi Pemberantasan Korupsi (KPK) mencecar Direktur Utama (Dirut) AirNav Indonesia Polana Banguningsih Pramesti terkait dugaan aliran dana proyek fiktif di PT Amarta Karya. AirNavmerupakan perusahaan Badan Usaha Milik Negara (BUMN) yang bergerak di bidang penyedia jasa navigasi...",negatif,,,"JAKARTA, KOMPAS.com- Komisi Pemberantasan Korupsi (KPK) mencecar Direktur Utama (Dirut) AirNav Indonesia Polana Banguningsih Pramesti terkait dugaan aliran dana proyek fiktif di PT Amarta Karya. AirNavmerupakan perusahaan Badan Usaha Milik Negara (BUMN) yang bergerak di bidang penyedia jasa navigasi penerbangan. PTAmarta Karyajuga perusahaan pelat merah, tetapi bergerak di bidang konstruksi. ""Didalami pengetahuannya antara lain dugaan adanya aliran uang dari proyek fiktif PTAmartaKarya ke beberapa kegiatan bisnis perusahaan,"" kata Juru Bicara Penindakan dan KelembagaanKPKAli Fikri dalam keterangannya kepada wartawan, Kamis (3/8/2023).",642
475,2023-08-07 00:00:00,Menko Airlangga: Stabilitas Politik Akan Menentukan Indonesia Jadi Negara Pendapat Menengah atau Tinggi,KOMPAS.com- Menteri Koordinator (Menko) Bidang Perekonomian Airlangga Hartarto mengatakan stabilitas politik akan menentukan Indonesia menjadi negara berpendapatan menengah atau tinggi. “Stabilitas politik akan menentukan apakah Indonesia akan menjadi negara berpendapatan menengah atau Indonesia aka...,netral,,,"KOMPAS.com- Menteri Koordinator (Menko) Bidang Perekonomian Airlangga Hartarto mengatakan stabilitas politik akan menentukan Indonesia menjadi negara berpendapatan menengah atau tinggi. “Stabilitas politik akan menentukan apakah Indonesia akan menjadi negara berpendapatan menengah atau Indonesia akan menjadi negara berpenghasilan tinggi, dengan pendapatanper kapita di atas 10,000 dollar AS. Dan juga dengan kepemimpinan Indonesia dalam G20 dan ASEAN,” ujar Menko Airlangga. Hal tersebut dikatakanMenko AirlanggaHartarto dalam acara Democracy Dialogue yang diselenggarakan oleh The Jakarta Post, Senin (7/8/2023). Menko Airlangga mengatakan, Indonesia yang berstatus sebagi Keketuaan ASEAN 2023, ingin memimpin dengan memberi contoh sebagai negara demokrasi terbesar ketiga di dunia dan sekaligus terbesar di ASEAN. Untuk itu, kata dia, penting bagi seluruh pemimpin mengutamakan kerja sama dan dialog dalam menjaga stabilitas nasional, mencapai kemakmuran, dan menjaga demokrasi.",982
476,2023-08-09 00:00:00,"Finalis Miss Universe Indonesia ""Body Checking"" di Ballroom Hotel, Ada CCTV dan Orang Lalu Lalang","JAKARTA, KOMPAS.com -Kuasa hukum Mellisa Anggraini menunjukkan foto ballroom tempat kontestan Miss Universe Indonesia melakukanbody checking. Dalam foto tersebut, tampak ballroom milik salah satu hotel di Jakarta. Terdapat beberapa tempat duduk berjajar, serta banner menggambarkan ajang Miss Univers...",negatif,,,"JAKARTA, KOMPAS.com -Kuasa hukum Mellisa Anggraini menunjukkan foto ballroom tempat kontestan Miss Universe Indonesia melakukanbody checking. Dalam foto tersebut, tampak ballroom milik salah satu hotel di Jakarta. Terdapat beberapa tempat duduk berjajar, serta banner menggambarkan ajang Miss Universe Indonesia. ""Ini bisa dilihat ya, jadi ini, iyabody checking-nya di sini,"" ujar Mellisa saat menunjukkan foto di Mapolda Metro Jaya, Rabu (9/8/2023). Mellisa mengatakan, terdapat CCTV di ballroom tersebut yang diduga merekam kegiatanbody checkinghingga tanpa busana pada kontestan Miss Universe Indonesia.",606
477,2023-08-09 00:00:00,Polda Metro Segera Periksa Finalis Miss Universe Indonesia yang Diduga Alami Pelecehan Seksual,"JAKARTA, KOMPAS.com- Polda Metro Jaya segera memeriksa finalis Miss Universe Indonesia 2023 yang diduga mengalami pelecehan seksual. Penyidik sudah berkomunikasi intensif dengan kuasa hukum korban, Mellisa Anggraini, agar para korban datang ke Mapolda Metro Jaya untuk diperiksa. ""Dalam waktu dekat, ...",negatif,,,"JAKARTA, KOMPAS.com- Polda Metro Jaya segera memeriksa finalis Miss Universe Indonesia 2023 yang diduga mengalami pelecehan seksual. Penyidik sudah berkomunikasi intensif dengan kuasa hukum korban, Mellisa Anggraini, agar para korban datang ke Mapolda Metro Jaya untuk diperiksa. ""Dalam waktu dekat, pihaklawyerakan hadirkan para korban untuk dimintai keterangan,"" ujar Plh Kasubdit Renakta Ditreskrimum Polda Metro Jaya Kompol Yuliansyah saat dikonfirmasi, Rabu (9/8/2023).",474
