date,title,content,label,article_id,text
2023-02-24,"komentari amien rais dkk soal politik identitas, mahfud tidak apa-apa selama mengajak muslim jaga nkri"," menteri koordinator bidang politik, hukum, dan keamanan menko polhukam mahfud md mengomentari pernyataan partai ummat yang secara terang-terangan ingin mengusung politik identitas serta menggunakan masjid sebagai sarana berpolitik. mahfud mengingatkanamien raisdkk bahwa politik dalam diskursus ini multitafsir. ia tak menampik bahwapolitik identitasdan masjid sebagai sarana berpolitik bisa saja dianggap tak membahayakan, selama ditafsirkan sebagaihighpolitics politik inspiratif, bukan politik elektoral. seperti yang dikatakan pak amien rais akan mengampanyekan politik identitas, berpolitik melalui masjid-masjid, itu tidak apa-apa, selama menyatakan umat islam agar menjaga nkri ini bersama-sama, sebagai bagian dari politik inspiratif, ungkap mahfud di daerah slipi, jakarta, jumat 24 2 2023 .",-1,KOMPAS_7061,"komentari amien rais dkk soal politik identitas, mahfud tidak apa-apa selama mengajak muslim jaga nkri. menteri koordinator bidang politik, hukum, dan keamanan menko polhukam mahfud md mengomentari pernyataan partai ummat yang secara terang-terangan ingin mengusung politik identitas serta menggunakan masjid sebagai sarana berpolitik. mahfud mengingatkanamien raisdkk bahwa politik dalam diskursus ini multitafsir. ia tak menampik bahwapolitik identitasdan masjid sebagai sarana berpolitik bisa saja dianggap tak membahayakan, selama ditafsirkan sebagaihighpolitics politik inspiratif, bukan politik elektoral. seperti yang dikatakan pak amien rais akan mengampanyekan politik identitas, berpolitik melalui masjid-masjid, itu tidak apa-apa, selama menyatakan umat islam agar menjaga nkri ini bersama-sama, sebagai bagian dari politik inspiratif, ungkap mahfud di daerah slipi, jakarta, jumat 24 2 2023 ."
2023-02-26,"pks tolak kriminalisasi dengan alasan politik presiden atau tukang tambal ban, semua tunduk hukum"," ketua majelis syura partai keadilan sejahtera pks salim segaf al-jufri mengatakan, pihaknya menolak adanya kriminalisasi yang dilakukan oleh aparat penegak hukum dengan alasan politik. salim segaf al-jufri mengungkapkan, semua warga setara di hadapan hukum, baik berstatuspresidenmaupun tukang tambal ban. hal tersebut disampaikan segaf dalam sambutannya di acara apel siagapks2023 di stadion madya gbk, senayan, jakarta pusat, minggu 26 2 2023 . awalnya, segaf mengatakan, indonesia telah membuktikan tidak terpecah belah karena suku, agama, dan status sosial. hari ini kita telah membuktikan bahwa keragaman suku, agama, dan status sosial bukanlah alasan untuk kita berpecah belah. bahkan, kemajuan itu sebagai modal dasar untuk menjaga kesatuan bangsa, ujar segaf.",0,KOMPAS_7055,"pks tolak kriminalisasi dengan alasan politik presiden atau tukang tambal ban, semua tunduk hukum. ketua majelis syura partai keadilan sejahtera pks salim segaf al-jufri mengatakan, pihaknya menolak adanya kriminalisasi yang dilakukan oleh aparat penegak hukum dengan alasan politik. salim segaf al-jufri mengungkapkan, semua warga setara di hadapan hukum, baik berstatuspresidenmaupun tukang tambal ban. hal tersebut disampaikan segaf dalam sambutannya di acara apel siagapks2023 di stadion madya gbk, senayan, jakarta pusat, minggu 26 2 2023 . awalnya, segaf mengatakan, indonesia telah membuktikan tidak terpecah belah karena suku, agama, dan status sosial. hari ini kita telah membuktikan bahwa keragaman suku, agama, dan status sosial bukanlah alasan untuk kita berpecah belah. bahkan, kemajuan itu sebagai modal dasar untuk menjaga kesatuan bangsa, ujar segaf."
2023-03-01,jokowi yakin kipi jadi masa depan industri energi hijau indonesia,"kompas.com presiden joko widodo jokowi menyakini bahwa kawasan kalimantan industrial park indonesia kipi mampu menjadi masa depan energi hijau green industry indonesia. jokowimenambahkan, kawasankipiyang memiliki luas 13.000 hektar ha nantinya akan dipersiapkan untukpembangunanindustrielectric vehicle ev baterai dan untuk pembangunan petrokimia petrochemical . selain itu kawasan ini juga digunakan untuk pembangunan industri aluminium yang semuanya diharapkan nanti akan didukung olehenergi hijau,renewable energy, danhydropowerdari sungai mentarang, sungai kayan di kalimantan utara kaltara , ungkap jokowi dalam keterangan pers yang diterima kompas.com, rabu 1 3 2023 .",1,KOMPAS_7035,"jokowi yakin kipi jadi masa depan industri energi hijau indonesia. kompas.com presiden joko widodo jokowi menyakini bahwa kawasan kalimantan industrial park indonesia kipi mampu menjadi masa depan energi hijau green industry indonesia. jokowimenambahkan, kawasankipiyang memiliki luas 13.000 hektar ha nantinya akan dipersiapkan untukpembangunanindustrielectric vehicle ev baterai dan untuk pembangunan petrokimia petrochemical . selain itu kawasan ini juga digunakan untuk pembangunan industri aluminium yang semuanya diharapkan nanti akan didukung olehenergi hijau,renewable energy, danhydropowerdari sungai mentarang, sungai kayan di kalimantan utara kaltara , ungkap jokowi dalam keterangan pers yang diterima kompas.com, rabu 1 3 2023 ."
2023-03-02,"indonesia rawan bencana, wapres tidak lagi membangun di zona merah"," wakil presiden ma'ruf amin meminta semua unsur menegakkan aturan untuk tidak lagi membangun bangunan di wilayah zona merah. adapun wilayah zona merah yang dimaksud wilayah rawan bencana. diketahui, indonesia adalah negara dengan risiko bencana tertinggi di dunia. hal ini disebabkan adanya pertemuan lempeng besar dunia yang aktif terletak di dalam negeri. tak heran, indonesia sering mengalami gempa bumi di berbagai wilayah. saya meminta komitmen semua unsur dalam menegakkan aturan di bidang kebencanaan. aturan ini meliputi aturan untuk tidak lagi membangun di wilayah zona merah, kata ma'ruf dalam rakornas penanggulangan bencana tahun 2023 di jiexpo kemayoran, jakarta, kamis 2 3 2023 .",1,KOMPAS_7028,"indonesia rawan bencana, wapres tidak lagi membangun di zona merah. wakil presiden ma'ruf amin meminta semua unsur menegakkan aturan untuk tidak lagi membangun bangunan di wilayah zona merah. adapun wilayah zona merah yang dimaksud wilayah rawan bencana. diketahui, indonesia adalah negara dengan risiko bencana tertinggi di dunia. hal ini disebabkan adanya pertemuan lempeng besar dunia yang aktif terletak di dalam negeri. tak heran, indonesia sering mengalami gempa bumi di berbagai wilayah. saya meminta komitmen semua unsur dalam menegakkan aturan di bidang kebencanaan. aturan ini meliputi aturan untuk tidak lagi membangun di wilayah zona merah, kata ma'ruf dalam rakornas penanggulangan bencana tahun 2023 di jiexpo kemayoran, jakarta, kamis 2 3 2023 ."
2023-03-02,survei perempuan ingin ikut partisipasi politik demi generasi penerus," yayasan plan international indonesia merilis hasil survei alasan remaja perempuan menginginkan adanya partisipasi dalam dunia politik. direktur influencer plan internasional indonesia nazla mariza mengatakan, sebagian besar responden menilai partisipasi perempuan di dunia politik penting untuk memberikan teladan bagi generasi penerus. menjadi contoh atau teladan bagi generasi berikutnya dipilih 40 persen responden, ujar nazla saat kunjungan ke redaksi kompas.com, kamis 2 3 2023 . namun itu bukan pilihan tertinggi, nazla menyebut responden mereka menilai keterlibatan perempuan dalam dunia politik dinilai penting untuk menekankan keputusan di bidang pendidikan, kesehatan dan keadilan sosial.",0,KOMPAS_7025,"survei perempuan ingin ikut partisipasi politik demi generasi penerus. yayasan plan international indonesia merilis hasil survei alasan remaja perempuan menginginkan adanya partisipasi dalam dunia politik. direktur influencer plan internasional indonesia nazla mariza mengatakan, sebagian besar responden menilai partisipasi perempuan di dunia politik penting untuk memberikan teladan bagi generasi penerus. menjadi contoh atau teladan bagi generasi berikutnya dipilih 40 persen responden, ujar nazla saat kunjungan ke redaksi kompas.com, kamis 2 3 2023 . namun itu bukan pilihan tertinggi, nazla menyebut responden mereka menilai keterlibatan perempuan dalam dunia politik dinilai penting untuk menekankan keputusan di bidang pendidikan, kesehatan dan keadilan sosial."
2023-03-06,"yakin koalisi kebangkitan indonesia raya menang, dpp pkb kuncinya cak imin"," ketua dpp partai kebangkitan bangsa pkb daniel johan menekankan, koalisi kebangkitan indonesia raya kir bentukan gerindra-pkb siap menghadapi siapa pun dalam pilpres 2024. hal tersebut menyusul pernyataan ketua umum gerindra prabowo subianto yang mengaku siap menghadapi pilihan capres nasdem, yakni anies baswedan. daniel optimistis, koalisi gerindra-pkbakan memenangkanpilpres 2024. koalisi kir siap menghadapi koalisi lain dan akan memenangkan pemilu dan pilpres, ujar daniel saat dimintai konfirmasi, senin 6 3 2023 .",0,KOMPAS_7016,"yakin koalisi kebangkitan indonesia raya menang, dpp pkb kuncinya cak imin. ketua dpp partai kebangkitan bangsa pkb daniel johan menekankan, koalisi kebangkitan indonesia raya kir bentukan gerindra-pkb siap menghadapi siapa pun dalam pilpres 2024. hal tersebut menyusul pernyataan ketua umum gerindra prabowo subianto yang mengaku siap menghadapi pilihan capres nasdem, yakni anies baswedan. daniel optimistis, koalisi gerindra-pkbakan memenangkanpilpres 2024. koalisi kir siap menghadapi koalisi lain dan akan memenangkan pemilu dan pilpres, ujar daniel saat dimintai konfirmasi, senin 6 3 2023 ."
2023-03-08,"saat warga tanah merah jadi korban politik berkepanjangan, keselamatan dikorbankan"," kisah pilu dan tragis terjadi di tanah merah, jakarta utara, jumat 3 3 2023 malam. kobaran api yang membubung tinggi daridepo pertamina plumpangyang berada persis di sebelahtanah merahdengan cepat meluluh lantakkan permukiman warga. insiden yang memakan setidaknya 19 korban jiwa itu sepatutnya menjadi bahan refleksi dari banyak pihak, yakni pt pertamina, warga itu sendiri, dan pejabat maupun politisi. pertamina memiliki kewajiban untuk memastikan wilayah di sekitar kilang minyaknya steril dari rumah warga. di sisi lain, warga yang mengaku sudah tinggal berpuluh tahun di sana sama sekali tidak berniat untuk meninggalkan rumah mereka.",-1,KOMPAS_0000,"saat warga tanah merah jadi korban politik berkepanjangan, keselamatan dikorbankan. kisah pilu dan tragis terjadi di tanah merah, jakarta utara, jumat 3 3 2023 malam. kobaran api yang membubung tinggi daridepo pertamina plumpangyang berada persis di sebelahtanah merahdengan cepat meluluh lantakkan permukiman warga. insiden yang memakan setidaknya 19 korban jiwa itu sepatutnya menjadi bahan refleksi dari banyak pihak, yakni pt pertamina, warga itu sendiri, dan pejabat maupun politisi. pertamina memiliki kewajiban untuk memastikan wilayah di sekitar kilang minyaknya steril dari rumah warga. di sisi lain, warga yang mengaku sudah tinggal berpuluh tahun di sana sama sekali tidak berniat untuk meninggalkan rumah mereka."
2023-03-09,"2.172 nakes di indonesia gugur akibat covid-19, paling banyak dokter"," ikatan dokter indonesia idi menyatakan bahwa 2.172 tenaga kesehatan nakes meninggal dunia akibat covid-19 sejak awal pandemi hingga rabu 3 2 2023 . angka kematian tertinggi dipegang oleh dokter. sebanyak 756 dokter meninggal akibat covid-19, kata sekretaris jenderal sekjen pbididr ulul albab dalam acara pembelajaran tiga tahun covid-19 di jalan dr gssj ratulangi no 29, menteng, jakarta pusat, kamis 9 3 2023 . selain itu, perawat berada di urutan kedua dengan jumlah 718 orang nakes. lalu di urutan ketiga adalah bidan sebanyak 421 orang.",-1,KOMPAS_6996,"2.172 nakes di indonesia gugur akibat covid-19, paling banyak dokter. ikatan dokter indonesia idi menyatakan bahwa 2.172 tenaga kesehatan nakes meninggal dunia akibat covid-19 sejak awal pandemi hingga rabu 3 2 2023 . angka kematian tertinggi dipegang oleh dokter. sebanyak 756 dokter meninggal akibat covid-19, kata sekretaris jenderal sekjen pbididr ulul albab dalam acara pembelajaran tiga tahun covid-19 di jalan dr gssj ratulangi no 29, menteng, jakarta pusat, kamis 9 3 2023 . selain itu, perawat berada di urutan kedua dengan jumlah 718 orang nakes. lalu di urutan ketiga adalah bidan sebanyak 421 orang."
2023-03-15,aktivis penyelamat hewan beri penjelasan mengapa daging anjing ilegal di indonesia," ketua animal defenders indonesia doni herdaru mengatakan, bahwa perdagangan daging anjing yang marak di indonesia berasal dari pasar gelap atau ilegal. ia menambahkan, hal tersebut dikarenakan daging anjing tidak masuk dalam kategori pangan, serta tidak diakui oleh masyarakat indonesia. produk daging anjing yang diperdagangkan berasal dari pasar gelap. daging anjing tidak pernah datang dari rumah potong hewan yang legal karena tidak masuk dalam kategori pangan, serta tidak diakui oleh masyarakat indonesia, ujarnya saat ditemui di kantor dinas ketahanan pangan, kelautan, dan pertanian kpkp dki jakarta, gunung sahari, jakarta pusat, selasa 14 3 2023 .",0,KOMPAS_6984,"aktivis penyelamat hewan beri penjelasan mengapa daging anjing ilegal di indonesia. ketua animal defenders indonesia doni herdaru mengatakan, bahwa perdagangan daging anjing yang marak di indonesia berasal dari pasar gelap atau ilegal. ia menambahkan, hal tersebut dikarenakan daging anjing tidak masuk dalam kategori pangan, serta tidak diakui oleh masyarakat indonesia. produk daging anjing yang diperdagangkan berasal dari pasar gelap. daging anjing tidak pernah datang dari rumah potong hewan yang legal karena tidak masuk dalam kategori pangan, serta tidak diakui oleh masyarakat indonesia, ujarnya saat ditemui di kantor dinas ketahanan pangan, kelautan, dan pertanian kpkp dki jakarta, gunung sahari, jakarta pusat, selasa 14 3 2023 ."
2023-03-16,pbb berencana lanjutkan safari politik ke golkar pada pekan depan,"jakarta, kompas.com -partai bulan bintang pbb berencana melanjutkan safari politik ke beberapa partai politik parpol lain, salah satunya partai golkar. sekretaris jenderal sekjen pbbafriansyah noor mengatakan, pihaknya berencana mengunjungigolkar, selasa 21 3 2023 pekan depan. kemarin ke ppp, hari ini pkb, dan terus ke partai golkar, ujar afriansyah dihubungi wartawan, kamis 16 3 2023 .",0,KOMPAS_6971,"pbb berencana lanjutkan safari politik ke golkar pada pekan depan. jakarta, kompas.com -partai bulan bintang pbb berencana melanjutkan safari politik ke beberapa partai politik parpol lain, salah satunya partai golkar. sekretaris jenderal sekjen pbbafriansyah noor mengatakan, pihaknya berencana mengunjungigolkar, selasa 21 3 2023 pekan depan. kemarin ke ppp, hari ini pkb, dan terus ke partai golkar, ujar afriansyah dihubungi wartawan, kamis 16 3 2023 ."
2023-03-16,sambernyawa menggugat indonesia,"di bulanmaret2023 ini, untuk kesekian kalinya saya membaca buku berjudul sambernyawa menggugat indonesia . di halaman 33 sampai 98 buku ini, penulisnya, mengingatkan para pembacanya agar mewaspadai adanya usaha akal-akalan memperpanjang masa jabatan presiden lebih dari dua periode. penulisnya juga mengkumandangkan bahaya stabilitas dan kemampanan korupsi di indonesia yang disertai bahaya kenikmatan kursi kekuasaan, bahaya kkn kolusi, korupsi dan nepotisme , serta bahaya feodalisme gaya baru. penulis dalam buku terbitan 2011, soeryo soedibyo mangkoehadiningrat, antara lain menunjukan kekuasaan itu kenikmatan yang membahayakan. oleh karena itu, setelah gerakan reformasi yang menumbangkan soeharto dari kursi kepresidenan, memunculkan konstitusi yang membatasi masa jabatan presiden dua periode saja. namun, kata buku ini, walau masa jabatan presiden telah dibatasi dua periode, perlu diwaspadai terhadap segala upaya untuk mengakali ketentuan konstitusi ini. upaya licik ini akan terus berlangsung. kalau boleh saya komentar ini terjadi sampai saat ini. usaha akal-akalan yang licik ini adalah untuk memapankan ambisi sang penguasa mengkekalkan kuasanya. akal licik itu, antara lain dilakukan dengan merekayasa secara canggih pemilihan di daerah yang menghasilkan anak, menantu, istri atau bahkan istri muda jadi penguasa. demokrasi dijadikan topeng cantik atas usaha munafik tersebut. cara berbau nepotisme ini tentu hanya salah satu cara licik di antara puluhan cara licik lainnya. tentu ada cara dengan pengumpulan massa, survei yang direkayasa secara canggih, memviral big data semu, pengerahan para ponggawa penjilat menyerukan perpanjangan masa jabatan dan pembangunan proyek-proyek mercusuar serta aksi-aksi busuk lainnya. nikmat kekuasaan membuat penguasa selalu terlena hingga merasa bahwa negara atau daerah hanya milikinya sendiri ..nikmat kekuasaan membuat lupa ia presiden bukan raja, demikian kata penulis buku itu di halaman 93. dalam buku ini juga dituliskan, saat ini, banyak pengusaha membangun usahanya dengan cara-cara kkn. buku ini juga mengatakan, kecemasan pada era sekarang ini adalah selain politik transaksional kian menguat, kehadiran karakter feodalisme baru, dalam ranah politik nasional atau lokal semakin tampak vulgar. republik ini tidak akan beranjak menjadi negara demokratis karena kultur politiknya yang dibangun semata-mata melanjutkan tradisi politik feodal yang diwarisi dari masa lalu kerajaan , kata buku setebal 107 halaman ini. saya sering mendengar namasambernyawayang banyak disebut oleh beberapa orang solo sebagai pangeran gunung lawu ini, dari pidato atau uraian panjang lebar secara lisan maupun tertulis soeharto presiden kedua ri . soeharto sangat memuja pangeran sambernyawa ini.",-1,KOMPAS_6974,"sambernyawa menggugat indonesia. di bulanmaret2023 ini, untuk kesekian kalinya saya membaca buku berjudul sambernyawa menggugat indonesia . di halaman 33 sampai 98 buku ini, penulisnya, mengingatkan para pembacanya agar mewaspadai adanya usaha akal-akalan memperpanjang masa jabatan presiden lebih dari dua periode. penulisnya juga mengkumandangkan bahaya stabilitas dan kemampanan korupsi di indonesia yang disertai bahaya kenikmatan kursi kekuasaan, bahaya kkn kolusi, korupsi dan nepotisme , serta bahaya feodalisme gaya baru. penulis dalam buku terbitan 2011, soeryo soedibyo mangkoehadiningrat, antara lain menunjukan kekuasaan itu kenikmatan yang membahayakan. oleh karena itu, setelah gerakan reformasi yang menumbangkan soeharto dari kursi kepresidenan, memunculkan konstitusi yang membatasi masa jabatan presiden dua periode saja. namun, kata buku ini, walau masa jabatan presiden telah dibatasi dua periode, perlu diwaspadai terhadap segala upaya untuk mengakali ketentuan konstitusi ini. upaya licik ini akan terus berlangsung. kalau boleh saya komentar ini terjadi sampai saat ini. usaha akal-akalan yang licik ini adalah untuk memapankan ambisi sang penguasa mengkekalkan kuasanya. akal licik itu, antara lain dilakukan dengan merekayasa secara canggih pemilihan di daerah yang menghasilkan anak, menantu, istri atau bahkan istri muda jadi penguasa. demokrasi dijadikan topeng cantik atas usaha munafik tersebut. cara berbau nepotisme ini tentu hanya salah satu cara licik di antara puluhan cara licik lainnya. tentu ada cara dengan pengumpulan massa, survei yang direkayasa secara canggih, memviral big data semu, pengerahan para ponggawa penjilat menyerukan perpanjangan masa jabatan dan pembangunan proyek-proyek mercusuar serta aksi-aksi busuk lainnya. nikmat kekuasaan membuat penguasa selalu terlena hingga merasa bahwa negara atau daerah hanya milikinya sendiri ..nikmat kekuasaan membuat lupa ia presiden bukan raja, demikian kata penulis buku itu di halaman 93. dalam buku ini juga dituliskan, saat ini, banyak pengusaha membangun usahanya dengan cara-cara kkn. buku ini juga mengatakan, kecemasan pada era sekarang ini adalah selain politik transaksional kian menguat, kehadiran karakter feodalisme baru, dalam ranah politik nasional atau lokal semakin tampak vulgar. republik ini tidak akan beranjak menjadi negara demokratis karena kultur politiknya yang dibangun semata-mata melanjutkan tradisi politik feodal yang diwarisi dari masa lalu kerajaan , kata buku setebal 107 halaman ini. saya sering mendengar namasambernyawayang banyak disebut oleh beberapa orang solo sebagai pangeran gunung lawu ini, dari pidato atau uraian panjang lebar secara lisan maupun tertulis soeharto presiden kedua ri . soeharto sangat memuja pangeran sambernyawa ini."
2023-03-22,"hari raya nyepi, menag ingatkan soal pengendalian diri dan larangan politik identitas"," menteri agama menag yaqut cholil qoumas memberikan pesan dalam rangka hari raya nyepi 2023 yang jatuh pada rabu 22 2 2023 . menurut yaqut,hari raya nyepimengisyaratkan makna pengendalian diri. hari suci ini mengisyaratkan untuk mulat sarira dan pengendalian diri. ini menandakan bahwa kita diingatkan oleh penguasa semesta untuk selalu menjaga perilaku agar tetap terkendali sesuai ajaran agama masing-masing, ujar yaqut saat memberikan sambutan pada tawur agung kesanga nasional di pelataran candi prambanan, selasa 21 3 2023 , sebagaimana dilansir siaran pers kementerian agama, rabu.",0,KOMPAS_6938,"hari raya nyepi, menag ingatkan soal pengendalian diri dan larangan politik identitas. menteri agama menag yaqut cholil qoumas memberikan pesan dalam rangka hari raya nyepi 2023 yang jatuh pada rabu 22 2 2023 . menurut yaqut,hari raya nyepimengisyaratkan makna pengendalian diri. hari suci ini mengisyaratkan untuk mulat sarira dan pengendalian diri. ini menandakan bahwa kita diingatkan oleh penguasa semesta untuk selalu menjaga perilaku agar tetap terkendali sesuai ajaran agama masing-masing, ujar yaqut saat memberikan sambutan pada tawur agung kesanga nasional di pelataran candi prambanan, selasa 21 3 2023 , sebagaimana dilansir siaran pers kementerian agama, rabu."
2023-03-22,"endorsement politik kepala bin untuk prabowo capres, dari aura jokowi sampai kerutan di dahi"," kepala badan intelijen negara bin menyebut menteri pertahanan menhan yang juga ketua umum partai gerindra prabowo subianto sudah mendapat sebagian aura dari presiden joko widodo. pernyataan itu disampaikannya saat acara peresmpain papuayouth creative hubdi jayapura pada selasa 21 3 2023 . mula-mula,budi gunawanmenyapa para menteri kabinet indonesia maju yang hadir di acara peresmian. saat menyapa menhan prabowo, dia menyinggung kebersamaan dengan presiden jokowi akhir-akhir ini.",-1,KOMPAS_6939,"endorsement politik kepala bin untuk prabowo capres, dari aura jokowi sampai kerutan di dahi. kepala badan intelijen negara bin menyebut menteri pertahanan menhan yang juga ketua umum partai gerindra prabowo subianto sudah mendapat sebagian aura dari presiden joko widodo. pernyataan itu disampaikannya saat acara peresmpain papuayouth creative hubdi jayapura pada selasa 21 3 2023 . mula-mula,budi gunawanmenyapa para menteri kabinet indonesia maju yang hadir di acara peresmian. saat menyapa menhan prabowo, dia menyinggung kebersamaan dengan presiden jokowi akhir-akhir ini."
2023-03-23,"aem retreat ke-29, indonesia berhasil dorong pengesahan capaian 7 prioritas ekonomi dan 48 prioritas tahunan 2023","kompas.com pemerintah indonesia kembali menjalankan kepimpinan internasional dengan menjadi ketua association of southeast asian nations asean atau perhimpunan bangsa-bangsa asia tenggara perbara selama periode 1 januari hingga 31 desember 2023. paling baru, kementerian perdagangan kemendag menggelar pertemuan aseaneconomic ministers aem retreat ke-29 di magelang, jawa tengah, rabu 22 3 2023 . menteri perdagangan mendag zulkifli hasan mengatakan, aem retreat ke-29 merupakan pertemuan pertama di tingkat menteri ekonomi asean pada keketuaan indonesia di asean pada 2023. pada pertemuan tersebut, indonesia berhasil mendorong para menteri ekonomi asean mengesahkan tujuh capaian prioritas ekonomi dalam lingkup aem yang konkret.",1,KOMPAS_6936,"aem retreat ke-29, indonesia berhasil dorong pengesahan capaian 7 prioritas ekonomi dan 48 prioritas tahunan 2023. kompas.com pemerintah indonesia kembali menjalankan kepimpinan internasional dengan menjadi ketua association of southeast asian nations asean atau perhimpunan bangsa-bangsa asia tenggara perbara selama periode 1 januari hingga 31 desember 2023. paling baru, kementerian perdagangan kemendag menggelar pertemuan aseaneconomic ministers aem retreat ke-29 di magelang, jawa tengah, rabu 22 3 2023 . menteri perdagangan mendag zulkifli hasan mengatakan, aem retreat ke-29 merupakan pertemuan pertama di tingkat menteri ekonomi asean pada keketuaan indonesia di asean pada 2023. pada pertemuan tersebut, indonesia berhasil mendorong para menteri ekonomi asean mengesahkan tujuh capaian prioritas ekonomi dalam lingkup aem yang konkret."
2023-03-24,"indonesia peringkat kedua kasus tuberkulosis, dokter obati sampai tuntas!","jakarta, kompas.com -dalam merayakan hari tuberkulosis sedunia 2023, direktur utama rumah sakit umum pusat rsup persahabatan, dr. agus dwi susanto, mengungkapkan ada ratusan ribu kasus tuberkulosis di indonesia pada 2022. tuberkulosis saat ini menjadi salah satu penyakit yang tetap ada di masyarakat. jumlah kasus di indonesia, 969.000, menduduki peringkat kedua di dunia, ujar dia dalam konferensi pershari tuberkulosis sedunia2023 di rsup persahabatan, jakarta timur, jumat 24 3 2023 . guna menekan angka itu, agus mengimbau agar masyarakat yang mengidap tuberkulosis tb melakukan pengobatan sampai tuntas. jika terkendala masalah biaya, imbuh dia, obat tb dapat diperoleh secara gratis di puskesmas atau rumah sakit pemerintah.",-1,KOMPAS_6923,"indonesia peringkat kedua kasus tuberkulosis, dokter obati sampai tuntas!. jakarta, kompas.com -dalam merayakan hari tuberkulosis sedunia 2023, direktur utama rumah sakit umum pusat rsup persahabatan, dr. agus dwi susanto, mengungkapkan ada ratusan ribu kasus tuberkulosis di indonesia pada 2022. tuberkulosis saat ini menjadi salah satu penyakit yang tetap ada di masyarakat. jumlah kasus di indonesia, 969.000, menduduki peringkat kedua di dunia, ujar dia dalam konferensi pershari tuberkulosis sedunia2023 di rsup persahabatan, jakarta timur, jumat 24 3 2023 . guna menekan angka itu, agus mengimbau agar masyarakat yang mengidap tuberkulosis tb melakukan pengobatan sampai tuntas. jika terkendala masalah biaya, imbuh dia, obat tb dapat diperoleh secara gratis di puskesmas atau rumah sakit pemerintah."
2023-03-26,"survei indikator politik elektabilitas ganjar 30 persen, anies dan prabowo seimbang 21,7 persen"," lembaga survei indikator politik indonesia mengungkapkan, elektabilitas gubernur jawa tengah ganjar pranowo sebagai capres masih berada di peringkat teratas dibandingkan calon-calon lain. sementara itu, eks gubernur dki jakartaanies baswedandan ketua umum partai gerindraprabowosubianto memiliki elektabilitas yang seimbang di peringkat 2 dan 3. survei terbaru menunjukkan ganjar menjadi capres dengan elektabilitas tertinggi sebesar 30,8 persen. sedangkan anies dan prabowo memiliki elektabilitas yang seimbang di level 21,7 persen. dalam survei ini,indikator politik indonesiabertanya kepada para responden, jika pemilihan presiden diadakan sekarang, siapa yang akan ibu bapak pilih sebagai presiden di antara nama-nama berikut?",0,KOMPAS_6918,"survei indikator politik elektabilitas ganjar 30 persen, anies dan prabowo seimbang 21,7 persen. lembaga survei indikator politik indonesia mengungkapkan, elektabilitas gubernur jawa tengah ganjar pranowo sebagai capres masih berada di peringkat teratas dibandingkan calon-calon lain. sementara itu, eks gubernur dki jakartaanies baswedandan ketua umum partai gerindraprabowosubianto memiliki elektabilitas yang seimbang di peringkat 2 dan 3. survei terbaru menunjukkan ganjar menjadi capres dengan elektabilitas tertinggi sebesar 30,8 persen. sedangkan anies dan prabowo memiliki elektabilitas yang seimbang di level 21,7 persen. dalam survei ini,indikator politik indonesiabertanya kepada para responden, jika pemilihan presiden diadakan sekarang, siapa yang akan ibu bapak pilih sebagai presiden di antara nama-nama berikut?"
2023-03-28,legislator pdi-p tak sependapat soal jangan campur adukkan politik dengan sepak bola," anggota komisi x dpr dari fraksi pdi-p andreas hugo pareira mengaku tak sependapat jika ada anggapan agar tidak boleh mencampuradukkan politik dengan olahraga. hal itu disampaikannya dalam rapat kerja raker komisi x dpr bersama pelaksana tugas plt menpora muhadjir effendy membahas pelaksanaanpiala dunia u-20di indonesia. yang seharusnya kita tahu lebih dulu, dan kita sudah antisipasi karena apa, ini sekarang berkembang di kita, seolah-olah olahraga itu tidak ada kaitannya dengan politik gitu, kata andreas dalam rapat, selasa 28 3 2023 malam.",0,KOMPAS_6889,"legislator pdi-p tak sependapat soal jangan campur adukkan politik dengan sepak bola. anggota komisi x dpr dari fraksi pdi-p andreas hugo pareira mengaku tak sependapat jika ada anggapan agar tidak boleh mencampuradukkan politik dengan olahraga. hal itu disampaikannya dalam rapat kerja raker komisi x dpr bersama pelaksana tugas plt menpora muhadjir effendy membahas pelaksanaanpiala dunia u-20di indonesia. yang seharusnya kita tahu lebih dulu, dan kita sudah antisipasi karena apa, ini sekarang berkembang di kita, seolah-olah olahraga itu tidak ada kaitannya dengan politik gitu, kata andreas dalam rapat, selasa 28 3 2023 malam."
